epoch,step,train/cardinality_error,train/cardinality_error_0,train/cardinality_error_1,train/cardinality_error_2,train/cardinality_error_enc,train/class_error,train/loss,train/loss_bbox,train/loss_bbox_0,train/loss_bbox_1,train/loss_bbox_2,train/loss_bbox_enc,train/loss_ce,train/loss_ce_0,train/loss_ce_1,train/loss_ce_2,train/loss_ce_enc,train/loss_giou,train/loss_giou_0,train/loss_giou_1,train/loss_giou_2,train/loss_giou_enc,train/lr,train/lr_max,train/lr_min,val/AP/person,val/F1,val/cardinality_error,val/cardinality_error_0,val/cardinality_error_1,val/cardinality_error_2,val/cardinality_error_enc,val/class_error,val/ema_mAP_50,val/ema_mAP_50_95,val/ema_mAR,val/loss,val/loss_bbox,val/loss_bbox_0,val/loss_bbox_1,val/loss_bbox_2,val/loss_bbox_enc,val/loss_ce,val/loss_ce_0,val/loss_ce_1,val/loss_ce_2,val/loss_ce_enc,val/loss_giou,val/loss_giou_0,val/loss_giou_1,val/loss_giou_2,val/loss_giou_enc,val/mAP_50,val/mAP_50_95,val/mAP_75,val/mAR,val/precision,val/recall
2,719,,,,,,,,,,,,,,,,,,,,,,,,,,0.386351615190506,0.7109889984130859,6.800000190734863,7.933333396911621,7.166666507720947,7.066666603088379,8.366666793823242,1.6666666269302368,0.7380682229995728,0.40740421414375305,0.5911060571670532,8.242140769958496,0.023684190586209297,0.026160094887018204,0.023562056943774223,0.02412092685699463,0.02938186004757881,0.8697745203971863,0.865347146987915,0.8757098317146301,0.8825363516807556,0.8630183339118958,0.3148837983608246,0.33396390080451965,0.321708619594574,0.3162015676498413,0.3388465344905853,0.715076744556427,0.386351615190506,0.36548686027526855,0.5493728518486023,0.6861081719398499,0.7377423048019409
2,719,66.1624984741211,56.912498474121094,63.57083511352539,63.420833587646484,62.29166793823242,3.339743137359619,13.40101146697998,0.027075592428445816,0.031227895990014076,0.02932758256793022,0.027225056663155556,0.03681815415620804,1.946596384048462,1.8526016473770142,1.8638575077056885,1.9508697986602783,1.8510624170303345,0.30600690841674805,0.3189910352230072,0.31262606382369995,0.3074207901954651,0.3437783420085907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,749,,,,,,,,,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,799,,,,,,,,,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,849,,,,,,,,,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,899,,,,,,,,,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,949,,,,,,,,,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,959,,,,,,,,,,,,,,,,,,,,,,,,,,0.35749921202659607,0.6793981194496155,10.583333015441895,10.649999618530273,10.666666984558105,10.833333015441895,10.716666221618652,1.6666666269302368,0.7358935475349426,0.4079453647136688,0.5671607851982117,8.209617614746094,0.021408915519714355,0.024267228320240974,0.02304045297205448,0.022023482248187065,0.026529403403401375,0.8831258416175842,0.8777557611465454,0.8739660978317261,0.8745129704475403,0.884499728679657,0.3077447712421417,0.3289286196231842,0.3224683403968811,0.3132927119731903,0.34226998686790466,0.6830369234085083,0.35749921202659607,0.32169562578201294,0.5109463930130005,0.6897767186164856,0.6693272590637207
3,959,71.5999984741211,60.18333435058594,69.71666717529297,68.92500305175781,66.49166870117188,3.75,15.945352554321289,0.025204459205269814,0.028041694313287735,0.026493707671761513,0.02551139146089554,0.03374767675995827,2.4757730960845947,2.2421371936798096,2.404096841812134,2.6254143714904785,2.3960325717926025,0.3006184697151184,0.3105592131614685,0.306508332490921,0.3033997714519501,0.3323661983013153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,999,,,,,,,,,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1049,,,,,,,,,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1099,,,,,,,,,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1149,,,,,,,,,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1199,,,,,,,,,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1199,,,,,,,,,,,,,,,,,,,,,,,,,,0.3931554853916168,0.7194412350654602,4.583333492279053,6.166666507720947,4.983333110809326,4.583333492279053,6.133333206176758,1.6666666269302368,0.7429869771003723,0.4155632555484772,0.5734321475028992,8.481514930725098,0.02290966920554638,0.023389330133795738,0.022783856838941574,0.02327229641377926,0.030655814334750175,0.9409909844398499,0.9114430546760559,0.9548318982124329,0.9574244618415833,0.9171156287193298,0.3063834309577942,0.30941930413246155,0.3085140883922577,0.30885106325149536,0.35915881395339966,0.7299376726150513,0.3931554853916168,0.36635658144950867,0.5486887097358704,0.7348394989967346,0.704675018787384
4,1199,73.54166412353516,64.25416564941406,70.21666717529297,71.09583282470703,68.29582977294922,3.3333327770233154,15.33791732788086,0.021507510915398598,0.02339428849518299,0.02242097817361355,0.021838786080479622,0.027650514617562294,2.4445760250091553,2.249149799346924,2.3863563537597656,2.461313009262085,2.2939305305480957,0.28307822346687317,0.29028069972991943,0.2878977656364441,0.28536632657051086,0.312643826007843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1249,,,,,,,,,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1299,,,,,,,,,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1349,,,,,,,,,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1399,,,,,,,,,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1439,,,,,,,,,,,,,,,,,,,,,,,,,,0.3808930814266205,0.7165834903717041,6.166666507720947,8.766666412353516,7.199999809265137,6.550000190734863,7.616666793823242,1.6666666269302368,0.7589848637580872,0.42257508635520935,0.5791333913803101,8.126143455505371,0.019969023764133453,0.023162564262747765,0.020981164649128914,0.020323654636740685,0.03321077674627304,0.9158536195755005,0.8474436402320862,0.8964535593986511,0.9116009473800659,0.8817703723907471,0.29768162965774536,0.3038778603076935,0.3020821213722229,0.2988681197166443,0.339882493019104,0.7326069474220276,0.3808930814266205,0.33514803647994995,0.5364880561828613,0.6976242065429688,0.7366020679473877
5,1439,73.8375015258789,65.59166717529297,72.3499984741211,73.80833435058594,70.20417022705078,4.594017028808594,14.470911026000977,0.021799979731440544,0.024134455248713493,0.022598762065172195,0.022234437987208366,0.028380917385220528,2.2805521488189697,2.1240437030792236,2.250772714614868,2.2615647315979004,2.0917131900787354,0.2774249315261841,0.2878025472164154,0.2812030017375946,0.2786657512187958,0.30816450715065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1449,,,,,,,,,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1499,,,,,,,,,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1549,,,,,,,,,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1599,,,,,,,,,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1649,,,,,,,,,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1679,,,,,,,,,,,,,,,,,,,,,,,,,,0.39329999685287476,0.7227346897125244,8.316666603088379,7.699999809265137,7.900000095367432,8.449999809265137,7.699999809265137,1.6666666269302368,0.7582043409347534,0.42513802647590637,0.5909920334815979,7.685433864593506,0.019205445423722267,0.019032424315810204,0.01884179748594761,0.018953626975417137,0.02118805982172489,0.8518932461738586,0.8743820190429688,0.8610011339187622,0.8505502343177795,0.867136538028717,0.28463348746299744,0.2866654396057129,0.28790366649627686,0.28545907139778137,0.30252066254615784,0.7481499910354614,0.39329999685287476,0.38054534792900085,0.5551881194114685,0.6894409656524658,0.7594070434570312
6,1679,76.29166412353516,69.2750015258789,73.7249984741211,75.25,72.00416564941406,6.25,12.836065292358398,0.021163586527109146,0.0228111669421196,0.02186826430261135,0.0213170126080513,0.026840640231966972,2.008841037750244,1.8015209436416626,1.8556288480758667,1.9715694189071655,1.841854214668274,0.26933589577674866,0.27768462896347046,0.27457910776138306,0.2710726857185364,0.3006521165370941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1699,,,,,,,,,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1749,,,,,,,,,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1799,,,,,,,,,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1849,,,,,,,,,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1899,,,,,,,,,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1919,,,,,,,,,,,,,,,,,,,,,,,,,,0.40744495391845703,0.7279999852180481,8.183333396911621,8.983333587646484,8.833333015441895,8.75,8.033333778381348,1.6666666269302368,0.7628487944602966,0.43226128816604614,0.598517656326294,7.789531230926514,0.017960509285330772,0.018566075712442398,0.01808834820985794,0.018033653497695923,0.02314824052155018,0.9048802256584167,0.8878778219223022,0.886408269405365,0.8968976736068726,0.9226152896881104,0.2704033851623535,0.2803235948085785,0.2742875814437866,0.2736112177371979,0.30730846524238586,0.7481944561004639,0.40744495391845703,0.39598482847213745,0.5763968229293823,0.7296677827835083,0.7263398170471191
7,1919,81.7249984741211,72.32083129882812,78.01249694824219,79.57917022705078,77.21666717529297,2.499999523162842,12.182695388793945,0.02129795402288437,0.02270445041358471,0.021820897236466408,0.021457063034176826,0.024519484490156174,1.7326711416244507,1.8052865266799927,1.7745765447616577,1.7929786443710327,1.7296679019927979,0.27284058928489685,0.27902066707611084,0.2747154235839844,0.27333003282546997,0.2943522036075592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1949,,,,,,,,,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1999,,,,,,,,,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,2049,,,,,,,,,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,2099,,,,,,,,,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,2149,,,,,,,,,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,2159,,,,,,,,,,,,,,,,,,,,,,,,,,0.4101569652557373,0.7289190888404846,3.383333444595337,4.233333110809326,3.566666603088379,3.5,4.183333396911621,1.6666666269302368,0.7678356766700745,0.4366056025028229,0.5954390168190002,8.434578895568848,0.019583579152822495,0.019374100491404533,0.01896354928612709,0.018971197307109833,0.021237768232822418,1.0115973949432373,0.995118260383606,1.0444986820220947,1.024402379989624,1.0235650539398193,0.2827398478984833,0.2827320992946625,0.28246912360191345,0.2819904685020447,0.29244178533554077,0.7538251876831055,0.4101569652557373,0.40248629450798035,0.5623717308044434,0.7235954999923706,0.7343215346336365
8,2159,73.11250305175781,65.09166717529297,70.40833282470703,73.32499694824219,69.12916564941406,6.25,10.519161224365234,0.02023748867213726,0.021070772781968117,0.0207283403724432,0.020472293719649315,0.024008894339203835,1.47569739818573,1.5220249891281128,1.4445158243179321,1.3920159339904785,1.4358532428741455,0.2653193771839142,0.27051106095314026,0.2685556411743164,0.2668052613735199,0.2870410978794098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,2199,,,,,,,,,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,2249,,,,,,,,,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,2299,,,,,,,,,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,2349,,,,,,,,,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,2399,,,,,,,,,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,2399,,,,,,,,,,,,,,,,,,,,,,,,,,0.40709781646728516,0.7356725335121155,5.2833333015441895,6.2833333015441895,5.666666507720947,5.266666889190674,5.633333206176758,1.6666666269302368,0.7665711641311646,0.43016883730888367,0.5779931545257568,8.193455696105957,0.01907200738787651,0.01887006126344204,0.0187295600771904,0.018882369622588158,0.023766180500388145,0.9665763974189758,0.9495167136192322,0.9455941319465637,0.9862745404243469,0.9850342869758606,0.2796684801578522,0.2829449474811554,0.28047454357147217,0.27980688214302063,0.3090333640575409,0.7540292143821716,0.40709781646728516,0.3948664963245392,0.5548460483551025,0.7551020383834839,0.7172178030014038
9,2399,74.63333129882812,65.8499984741211,72.45417022705078,72.75,69.71666717529297,4.583333492279053,8.87243366241455,0.020716866478323936,0.021166883409023285,0.02094152756035328,0.020601965487003326,0.023653050884604454,1.162230372428894,1.1525001525878906,1.13265860080719,1.1556789875030518,1.0593816041946411,0.26218491792678833,0.2664211392402649,0.26365911960601807,0.26185205578804016,0.2831726372241974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,2449,,,,,,,,,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,2499,,,,,,,,,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,2549,,,,,,,,,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,2599,,,,,,,,,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,2639,,,,,,,,,,,,,,,,,,,,,,,,,,0.413947731256485,0.7447744607925415,4.949999809265137,6.150000095367432,5.316666603088379,5.199999809265137,5.233333110809326,1.6666666269302368,0.7672462463378906,0.4317995011806488,0.5877993106842041,8.331064224243164,0.019190877676010132,0.019083401188254356,0.01931125298142433,0.018942780792713165,0.021147051826119423,1.01995849609375,0.9687517881393433,1.0025420188903809,1.022063136100769,1.0122792720794678,0.2762551009654999,0.27999016642570496,0.2820749878883362,0.2772376835346222,0.29298925399780273,0.7592182159423828,0.413947731256485,0.3925933241844177,0.5696693062782288,0.7194473743438721,0.771949827671051
10,2639,83.55416870117188,73.12916564941406,80.17082977294922,82.53333282470703,77.04166412353516,4.5833330154418945,11.47400951385498,0.0194039698690176,0.019756952300667763,0.019644303247332573,0.01954919472336769,0.021896488964557648,1.6618742942810059,1.6071338653564453,1.6503745317459106,1.6871458292007446,1.7132971286773682,0.2598322927951813,0.26334425806999207,0.264028936624527,0.26082277297973633,0.2784362733364105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2649,,,,,,,,,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2699,,,,,,,,,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
