epoch,step,train/cardinality_error,train/cardinality_error_0,train/cardinality_error_1,train/cardinality_error_2,train/cardinality_error_enc,train/class_error,train/loss,train/loss_bbox,train/loss_bbox_0,train/loss_bbox_1,train/loss_bbox_2,train/loss_bbox_enc,train/loss_ce,train/loss_ce_0,train/loss_ce_1,train/loss_ce_2,train/loss_ce_enc,train/loss_giou,train/loss_giou_0,train/loss_giou_1,train/loss_giou_2,train/loss_giou_enc,train/lr,train/lr_max,train/lr_min,val/AP/person,val/F1,val/cardinality_error,val/cardinality_error_0,val/cardinality_error_1,val/cardinality_error_2,val/cardinality_error_enc,val/class_error,val/ema_mAP_50,val/ema_mAP_50_95,val/ema_mAR,val/loss,val/loss_bbox,val/loss_bbox_0,val/loss_bbox_1,val/loss_bbox_2,val/loss_bbox_enc,val/loss_ce,val/loss_ce_0,val/loss_ce_1,val/loss_ce_2,val/loss_ce_enc,val/loss_giou,val/loss_giou_0,val/loss_giou_1,val/loss_giou_2,val/loss_giou_enc,val/mAP_50,val/mAP_50_95,val/mAP_75,val/mAR,val/precision,val/recall
9,139,,,,,,,,,,,,,,,,,,,,,,,,,,0.41476476192474365,0.7280750274658203,6.650000095367432,8.283333778381348,7.433333396911621,6.816666603088379,6.683333396911621,0.0,0.7433264255523682,0.419046014547348,0.5876852869987488,7.091180324554443,0.018259352073073387,0.019176427274942398,0.01861697807908058,0.01828429475426674,0.021061813458800316,0.7487326860427856,0.7774651646614075,0.7619484066963196,0.7564219832420349,0.7710092067718506,0.2739081382751465,0.2825774550437927,0.27599525451660156,0.2719346582889557,0.29488882422447205,0.7433576583862305,0.41476476192474365,0.4162698984146118,0.581299901008606,0.7051281929016113,0.7525655627250671
9,139,75.64286041259766,60.11111068725586,72.6706314086914,71.6547622680664,70.74603271484375,-7.266090165103378e-07,7.176728248596191,0.02009953372180462,0.02162061631679535,0.02114923857152462,0.020291643217206,0.023965967819094658,0.7586418390274048,0.7880676984786987,0.7665117383003235,0.7606526613235474,0.7806587219238281,0.27131450176239014,0.2793707549571991,0.2757728695869446,0.27173423767089844,0.2950875461101532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,149,,,,,,,,,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,153,,,,,,,,,,,,,,,,,,,,,,,,,,0.4125243127346039,0.7210965156555176,6.849999904632568,8.683333396911621,8.0,7.300000190734863,7.2833333015441895,0.0,0.7466522455215454,0.42126941680908203,0.583808422088623,7.128018856048584,0.018615543842315674,0.01947268843650818,0.019198548048734665,0.01859290525317192,0.02144717052578926,0.7520560026168823,0.7789768576622009,0.7589284181594849,0.7604748010635376,0.7727925777435303,0.2735306918621063,0.2833380401134491,0.2832185924053192,0.27320927381515503,0.2957817316055298,0.7372241616249084,0.4125243127346039,0.4072939455509186,0.5799315571784973,0.7553058862686157,0.6898517608642578
10,153,73.63888549804688,61.89285659790039,70.75,74.86508178710938,68.86111450195312,-1.0899135531872162e-06,7.255090236663818,0.020295128226280212,0.02178610861301422,0.020866287872195244,0.02029530704021454,0.024128757417201996,0.7549205422401428,0.7821413278579712,0.7637044787406921,0.7572864294052124,0.7737985849380493,0.28270548582077026,0.28889721632003784,0.2841092050075531,0.28261643648147583,0.30486181378364563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,167,,,,,,,,,,,,,,,,,,,,,,,,,,0.41255345940589905,0.7145318984985352,9.316666603088379,9.350000381469727,9.25,9.416666984558105,9.716666221618652,0.0,0.7425940632820129,0.41967204213142395,0.5906499624252319,7.2092976570129395,0.018483174964785576,0.019699709489941597,0.018566405400633812,0.018346911296248436,0.02117760293185711,0.7798100113868713,0.7896460294723511,0.7802650928497314,0.7873234152793884,0.7920587062835693,0.2728484570980072,0.2842279374599457,0.27879148721694946,0.27137643098831177,0.2921687364578247,0.7386147379875183,0.41255345940589905,0.41500404477119446,0.5887115001678467,0.7199074029922485,0.7092360258102417
11,167,80.09920501708984,67.13095092773438,76.57142639160156,74.78968048095703,70.38491821289062,0.00366229098290205,7.218151092529297,0.020155154168605804,0.021218065172433853,0.020630205050110817,0.020119469612836838,0.02302006259560585,0.762930154800415,0.7934454679489136,0.7699142098426819,0.76698237657547,0.785814642906189,0.27650079131126404,0.28145045042037964,0.2794308364391327,0.27581167221069336,0.2934803068637848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,181,,,,,,,,,,,,,,,,,,,,,,,,,,0.41284796595573425,0.7308120131492615,5.633333206176758,7.516666889190674,5.949999809265137,5.699999809265137,6.0333333015441895,0.0,0.7455979585647583,0.4208103120326996,0.589167594909668,7.128828048706055,0.01935671456158161,0.019722847267985344,0.01931586302816868,0.019227316603064537,0.021108323708176613,0.744494616985321,0.7680665850639343,0.75582355260849,0.7478395104408264,0.7660961151123047,0.27850615978240967,0.2876056730747223,0.2810632288455963,0.28138813376426697,0.2978631556034088,0.7482487559318542,0.41284796595573425,0.4104270935058594,0.584492564201355,0.7133550643920898,0.7491447925567627
12,181,76.01587677001953,64.48809814453125,74.62301635742188,75.1547622680664,72.4126968383789,-4.541306282135338e-07,7.189888954162598,0.020060231909155846,0.021040262654423714,0.02068931981921196,0.020351776853203773,0.022842954844236374,0.7579516172409058,0.7792671918869019,0.7606337070465088,0.7561156749725342,0.7747405767440796,0.27628353238105774,0.2845553159713745,0.281872421503067,0.2784629166126251,0.29695427417755127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,195,,,,,,,,,,,,,,,,,,,,,,,,,,0.4163130223751068,0.7188533544540405,7.383333206176758,8.100000381469727,7.516666889190674,7.9666666984558105,6.599999904632568,0.0,0.7433935403823853,0.42454439401626587,0.5992017984390259,7.118553161621094,0.018415303900837898,0.01922081783413887,0.019141685217618942,0.018754471093416214,0.020945997908711433,0.7615892291069031,0.7760584950447083,0.7662516236305237,0.7641674280166626,0.779316246509552,0.26920944452285767,0.28332334756851196,0.2759503424167633,0.27429187297821045,0.2916145324707031,0.736930251121521,0.4163130223751068,0.42877668142318726,0.5887115001678467,0.6958377957344055,0.7434435486793518
13,195,87.69047546386719,71.48412322998047,83.97618865966797,85.18254089355469,75.92857360839844,-5.449567765936081e-07,7.076414585113525,0.019682832062244415,0.020898669958114624,0.020328359678387642,0.01997924968600273,0.02252877503633499,0.7476202249526978,0.7765360474586487,0.7603424787521362,0.7485074996948242,0.7716917395591736,0.2679291069507599,0.2776666283607483,0.27296921610832214,0.2701917290687561,0.2885574996471405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,199,,,,,,,,,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,209,,,,,,,,,,,,,,,,,,,,,,,,,,0.4165533483028412,0.7148330807685852,5.983333110809326,7.550000190734863,6.866666793823242,6.366666793823242,7.383333206176758,0.0,0.7422860860824585,0.42119988799095154,0.5972633957862854,7.057891845703125,0.01850411854684353,0.01871129497885704,0.018649855628609657,0.01849309541285038,0.01959606446325779,0.7520046234130859,0.7814344763755798,0.7636072635650635,0.7528855204582214,0.7805942296981812,0.270719051361084,0.27537432312965393,0.27316537499427795,0.2760421633720398,0.28349581360816956,0.7439857125282288,0.4165533483028412,0.4188002049922943,0.5909920334815979,0.6873683929443359,0.744583785533905
14,209,84.76984405517578,72.26190185546875,80.5793685913086,83.01587677001953,76.65872955322266,0.0018681117799133062,6.962051868438721,0.019244227558374405,0.01996791549026966,0.019592763856053352,0.019145647063851357,0.021341495215892792,0.7370175123214722,0.7689567804336548,0.7495694756507874,0.7395451664924622,0.7607812881469727,0.2654549181461334,0.2718204855918884,0.2691880762577057,0.2651788592338562,0.28321734070777893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,223,,,,,,,,,,,,,,,,,,,,,,,,,,0.4179067015647888,0.725203275680542,5.233333110809326,6.9666666984558105,5.383333206176758,5.366666793823242,4.800000190734863,0.0,0.7489761114120483,0.4267967939376831,0.597833514213562,7.077914714813232,0.018091831356287003,0.019024202600121498,0.018836060538887978,0.018555140122771263,0.020542258396744728,0.7520104050636292,0.7755743265151978,0.7638095617294312,0.7513929605484009,0.7832853198051453,0.272546648979187,0.27597349882125854,0.2765907645225525,0.274154931306839,0.2890316843986511,0.748326301574707,0.4179067015647888,0.423552006483078,0.5865450501441956,0.69111567735672,0.7628278136253357
15,223,79.30555725097656,67.31745910644531,74.80158996582031,76.76190185546875,75.54364776611328,-8.174351364687027e-07,6.9906907081604,0.01875133067369461,0.019717227667570114,0.019189469516277313,0.018878662958741188,0.021464677527546883,0.7415514588356018,0.7783647775650024,0.7538836002349854,0.7413856387138367,0.7689922451972961,0.26495054364204407,0.27308785915374756,0.26930004358291626,0.2659708261489868,0.2849440276622772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,237,,,,,,,,,,,,,,,,,,,,,,,,,,0.40956905484199524,0.718576192855835,7.933333396911621,8.350000381469727,8.183333396911621,8.033333778381348,8.233333587646484,0.0,0.7439236044883728,0.4247749149799347,0.5957810878753662,7.161893844604492,0.018763089552521706,0.019900163635611534,0.018674267455935478,0.018947308883070946,0.02114577777683735,0.7662292122840881,0.7746647596359253,0.7653409838676453,0.7667921781539917,0.7764236330986023,0.2748589813709259,0.28610900044441223,0.27917999029159546,0.27818459272384644,0.29431256651878357,0.7383547425270081,0.40956905484199524,0.4205927550792694,0.5857468843460083,0.7014114856719971,0.7366020679473877
